ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,Weighted_Percentage,Unweighted_Percentage,Weighted_to_Unweighted_Ratio
KEN,742111,First sexual intercourse by exact age 20 [Men],74.4,1,KE,Kenya,2008,KE2008DHS,SX_SBAG_M_B20,51664120.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB20,2008-09,DHS,7.52456122628536,7.535830462798367,0.14355073506869911,0.14413199760724135,0.9985045793468099
KEN,742112,First sexual intercourse by exact age 22 [Men],86,1,KE,Kenya,2008,KE2008DHS,SX_SBAG_M_B22,51664130.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB22,2008-09,DHS,7.52456122628536,7.535830462798367,0.14355073506869911,0.14413199760724135,0.9985045793468099
KEN,742113,First sexual intercourse by exact age 25 [Men],92.1,1,KE,Kenya,2008,KE2008DHS,SX_SBAG_M_B25,51664140.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB25,2008-09,DHS,7.52456122628536,7.535830462798367,0.14355073506869911,0.14413199760724135,0.9985045793468099
KEN,742114,Never had sexual intercourse [Men],0.8,1,KE,Kenya,2008,KE2008DHS,SX_SBAG_M_NSX,51664150.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMNSX,2008-09,DHS,7.52456122628536,7.535830462798367,0.14355073506869911,0.14413199760724135,0.9985045793468099
KEN,221139,Median age at first sexual intercourse [Men]: 20-24,17.1,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M20,51704100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM20,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221147,Median age at first sexual intercourse [Men]: 25-29,17.8,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M25,51704110.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM25,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221148,Median age at first sexual intercourse [Men]: 30-34,17.4,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M30,51704120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM30,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221149,Median age at first sexual intercourse [Men]: 35-39,17.7,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M35,51704130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM35,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221150,Median age at first sexual intercourse [Men]: 40-44,17.7,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M40,51704140.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM40,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221140,Median age at first sexual intercourse [Men]: 45-49,17.8,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M45,51704150.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM45,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221145,Median age at first sexual intercourse [Men]: 50-54,18.1,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M50,51704160.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM50,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221141,"Median age at first sexual intercourse [Men]: 20-49(54,59)",17.6,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M2A,51704170.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM2A,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,221146,"Median age at first sexual intercourse [Men]: 25-49(54,59)",17.7,1,KE,Kenya,2008,KE2008DHS,SX_AAFS_M_M2B,51704180.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM2B,2008-09,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,470202,Recent sexual activity [Men]: Active 4 Weeks,47.8,1,KE,Kenya,2008,KE2008DHS,SX_LSEX_M_4WK,51734090.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM4WK,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,470197,Recent sexual activity [Men]: Within the last year,23.5,1,KE,Kenya,2008,KE2008DHS,SX_LSEX_M_1YR,51734100.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM1YR,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,470199,Recent sexual activity [Men]: One or more years ago,12.3,1,KE,Kenya,2008,KE2008DHS,SX_LSEX_M_1PY,51734110.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXM1PY,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,470201,Recent sexual activity [Men]: Never had sex,16.2,1,KE,Kenya,2008,KE2008DHS,SX_LSEX_M_NSX,51734130.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,SXLSEXMNSX,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,541740,Men circumcised,85.8,1,KE,Kenya,2008,KE2008DHS,HA_MCRC_M_MCC,135634010.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,HAMCRCMMCC,2008-09,DHS,8.089175678837561,8.088561805276234,0.1543222361910698,0.15470366225983012,1.0000758940311154
KEN,178845,Desire for more children [Men]: Have another soon,16.2,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_ASN,22194120.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMASN,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178846,Desire for more children [Men]: Have another later,36.8,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_ALT,22194130.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMALT,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178848,"Desire for more children [Men]: Wants, unsure timing",1.3,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_AUN,22194140.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMAUN,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178849,Desire for more children [Men]: Undecided,3.1,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_UND,22194150.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMUND,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178828,Desire for more children [Men]: Wants no more,41.4,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_WNM,22194160.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMWNM,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178829,Desire for more children [Men]: Sterilized,0.7,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_STR,22194170.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMSTR,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178843,Desire for more children [Men]: Declared infecund,0.1,1,KE,Kenya,2014,KE2014DHS,PR_DESC_M_INF,22194180.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,PRDESCMINF,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,178878,Men who want no more children,42,1,KE,Kenya,2014,KE2014DHS,PR_DESL_M_WNM,22204040.0,I,10000.0,10000.0,Total 15-49,Total 15-49,1000,Total,1.0,1.0,PRDESLMWNM,2014,DHS,7.683403681053826,8.697846691109495,0.14658107138418772,0.16635698277182553,0.8833684880773327
KEN,178928,Mean ideal number of children for currently married men,4.2,1,KE,Kenya,2014,KE2014DHS,PR_IDLC_M_MNM,22234320.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMMNM,2014,DHS,8.68929604801586,8.663023639627777,0.1657711057709074,0.16569094921419478,1.003032706533075
KEN,427470,Mean ideal number of children for currently married men 15-54(59),4.3,1,KE,Kenya,2014,KE2014DHS,PR_IDLC_M_M5M,22234380.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,PRIDLCMM5M,2014,DHS,8.790877754224164,8.771680359010377,0.16770904316781438,0.16776914220106937,1.0021885652951394
KEN,553757,Knowledge of any method of contraception (married men),99.7,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_ANY,32404010.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMANY,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553747,Knowledge of any modern method of contraception (married men),99.7,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_MOD,32404020.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMMOD,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553758,Knowledge of female sterilization (married men),87,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_FST,32404030.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMFST,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553748,Knowledge of male sterilization (married men),65.4,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_MST,32404040.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMMST,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553753,Knowledge of pill (married men),96.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_PIL,32404050.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMPIL,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553754,Knowledge of IUD (married men),77.3,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_IUD,32404060.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMIUD,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553755,Knowledge of injections (married men),97.9,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_INJ,32404070.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMINJ,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553749,Knowledge of implants (married men),80.7,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_IMP,32404090.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMIMP,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553759,Knowledge of condom (married men),99.3,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_MCN,32404100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMMCN,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553750,Knowledge of female condom (married men),87.1,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_FCN,32404110.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMFCN,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553760,Knowledge of lactational amenorrhea method (married men),11.2,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_LAM,32404120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMLAM,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553746,Knowledge of emergency contraception (married men),70.6,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_EMC,32404130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMEMC,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553761,Knowledge of any traditional method (married men),94.9,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_TRA,32404190.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMTRA,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553751,Knowledge of periodic abstinence (married men),90.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_RHY,32404200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMRHY,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553762,Knowledge of withdrawal (married men),82.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_WTH,32404210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMWTH,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,553752,Mean number of contraceptive methods known (married men age 15-49),9.5,1,KE,Kenya,2014,KE2014DHS,FP_KMTM_M_MNM,32404270.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTMMMNM,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,323023,Knowledge of any method of contraception (sexually active unmmarried men),100,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_ANY,32434010.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMANY,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323024,Knowledge of any modern method of contraception (sexually active unmmarried men),100,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_MOD,32434020.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMMOD,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323027,Knowledge of female sterilization (sexually active unmmarried men),78.2,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_FST,32434030.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMFST,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323025,Knowledge of male sterilization (sexually active unmmarried men),56.3,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_MST,32434040.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMMST,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323028,Knowledge of pill (sexually active unmmarried men),93.6,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_PIL,32434050.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMPIL,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323026,Knowledge of IUD (sexually active unmmarried men),61.6,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_IUD,32434060.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMIUD,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323029,Knowledge of injections (sexually active unmmarried men),96.2,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_INJ,32434070.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMINJ,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323030,Knowledge of implants (sexually active unmmarried men),64.7,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_IMP,32434090.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMIMP,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323033,Knowledge of condom (sexually active unmmarried men),100,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_MCN,32434100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMMCN,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323034,Knowledge of female condom (sexually active unmmarried men),84.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_FCN,32434110.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMFCN,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323031,Knowledge of lactational amenorrhea method (sexually active unmmarried men),7.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_LAM,32434120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMLAM,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323035,Knowledge of emergency contraception (sexually active unmmarried men),70.3,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_EMC,32434130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMEMC,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323032,Knowledge of any traditional method (sexually active unmmarried men),90.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_TRA,32434190.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMTRA,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323036,Knowledge of periodic abstinence (sexually active unmmarried men),84.7,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_RHY,32434200.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMRHY,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323041,Knowledge of withdrawal (sexually active unmmarried men),79.2,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_WTH,32434210.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMWTH,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,323040,Mean number of methods known by sexually active unmarried men age 15-49,8.8,1,KE,Kenya,2014,KE2014DHS,FP_KMTU_M_MNM,32434270.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,FPKMTUMMNM,2014,DHS,7.1770187659099,7.134890851565884,0.13692045136787653,0.13646353593309835,1.0059044931759216
KEN,349411,Knowledge of any method of contraception among married men,99.7,1,KE,Kenya,2014,KE2014DHS,FP_KMET_M_ANY,32464050.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPKMETMANY,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,349410,Knowledge of any modern method of contraception amonth married men,99.7,1,KE,Kenya,2014,KE2014DHS,FP_KMET_M_MOD,32464060.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,FPKMETMMOD,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,770479,Number of wives: One wife,94.5,1,KE,Kenya,2014,KE2014DHS,MA_WIVE_M_1WV,41564010.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAWIVEM1WV,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,770477,Number of wives: Two or more wives,5.5,1,KE,Kenya,2014,KE2014DHS,MA_WIVE_M_2PW,41564020.0,I,10000.0,10000.0,Total 15-49,Total 15-49,0,Unknown,1.0,1.0,MAWIVEM2PW,2014,DHS,8.715388097366482,8.697846691109495,0.1662688800265871,0.16635698277182553,1.0020167527527148
KEN,548424,Men first married by exact age 15,0.2,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_B15,41604100.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB15,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,548425,Men first married by exact age 18,3.6,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_B18,41604110.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB18,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,548426,Men first married by exact age 20,10.7,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_B20,41604120.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB20,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,548428,Men first married by exact age 22,23.4,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_B22,41604130.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB22,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,548429,Men first married by exact age 25,47.8,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_B25,41604140.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMB25,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,548427,Men never married,15.4,1,KE,Kenya,2014,KE2014DHS,MA_MBAG_M_NMA,41604170.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,MAMBAGMNMA,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,262057,Median age at first marriage [Men]: 30-34,25.1,1,KE,Kenya,2014,KE2014DHS,MA_AAFM_M_M30,41634120.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM30,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,262059,Median age at first marriage [Men]: 35-39,24.9,1,KE,Kenya,2014,KE2014DHS,MA_AAFM_M_M35,41634130.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM35,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,262060,Median age at first marriage [Men]: 40-44,25.6,1,KE,Kenya,2014,KE2014DHS,MA_AAFM_M_M40,41634140.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM40,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,262061,Median age at first marriage [Men]: 45-49,25.8,1,KE,Kenya,2014,KE2014DHS,MA_AAFM_M_M45,41634150.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM45,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,262062,Median age at first marriage [Men]: 50-54,25.4,1,KE,Kenya,2014,KE2014DHS,MA_AAFM_M_M50,41634160.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,MAAAFMMM50,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,595981,First sexual intercourse by exact age 15 [Men],21.3,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_B15,51664100.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB15,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,595982,First sexual intercourse by exact age 18 [Men],56.1,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_B18,51664110.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB18,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,595998,First sexual intercourse by exact age 20 [Men],75.8,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_B20,51664120.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB20,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,596009,First sexual intercourse by exact age 22 [Men],87.2,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_B22,51664130.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB22,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,596010,First sexual intercourse by exact age 25 [Men],92.8,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_B25,51664140.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMB25,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,596011,Never had sexual intercourse [Men],1.1,1,KE,Kenya,2014,KE2014DHS,SX_SBAG_M_NSX,51664150.0,I,12001.0,12001.0,Total 25-49,Total 25-49,0,Unknown,1.0,1.0,SXSBAGMNSX,2014,DHS,8.908964972392399,8.885025658050846,0.1699618664834187,0.16993701002277012,1.0026943438615576
KEN,262832,Median age at first sexual intercourse [Men]: 20-24,17.3,1,KE,Kenya,2014,KE2014DHS,SX_AAFS_M_M20,51704100.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM20,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
KEN,262825,Median age at first sexual intercourse [Men]: 25-29,17,1,KE,Kenya,2014,KE2014DHS,SX_AAFS_M_M25,51704110.0,I,1000.0,0.0,Total,Total,0,Unknown,1.0,1.0,SXAAFSMM25,2014,DHS,7.683403681053826,7.535830462798367,0.14658107138418772,0.14413199760724135,1.0195828739757316
